is_bad,loan_amnt,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,dti,delinq_2yrs,credit_length,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc
0,8000, 36 months,0.147,275.96,C,C3,RENT,87000,3.94,0,5224,1,,,6,0,10569,67.3,10
1,22750, 60 months,0.186,585.41,F,F2,RENT,36000,10.73,1,10795,0,3,,11,0,870,4.1,34
0,8800, 36 months,0.114,289.61,B,B5,RENT,60000,22.62,0,7599,1,,,13,0,10521,45.3,27
0,14400, 36 months,0.13,485.13,C,C1,MORTGAGE,57000,10.46,0,7356,2,58,,10,0,35245,57.3,16
0,19600, 36 months,0.14,669.7,C,C3,RENT,9.00E+05,1.04,3,7842,0,5,,6,0,301,13.1,22
0,10000, 36 months,0.069,308.41,A,A3,RENT,37200,22.61,0,5923,0,,,6,0,10533,49,8
0,9000, 36 months,0.06,273.92,A,A1,MORTGAGE,77000,9.86,0,8056,1,,,11,0,10526,19.7,27
0,1600, 36 months,0.093,51.12,A,A4,RENT,31000,19.21,0,9090,3,,116,6,1,714,10.1,15
0,8000, 36 months,0.161,281.56,D,D5,MORTGAGE,75000,20.56,0,8207,7,,,12,0,21166,72.7,37
0,5000, 36 months,0.132,168.88,D,D2,RENT,60000,14.6,0,7264,1,49,,10,0,7708,48.5,15
0,16000, 36 months,0.147,552.59,D,D3,MORTGAGE,89200,3.63,0,9972,7,39,,5,0,15306,51.2,35
0,8000, 36 months,0.125,267.74,B,B5,RENT,123000,12.06,0,10703,0,,,7,0,37784,70.1,13
0,5000, 36 months,0.111,164.02,B,B1,MORTGAGE,50000,5.88,0,9487,3,,56,7,1,5305,16.8,16
0,6000, 36 months,0.089,190.63,A,A5,MORTGAGE,42000,18.23,0,10033,3,33,,10,0,4836,62,29
0,14100, 36 months,0.08,441.84,A,A3,MORTGAGE,63000,10.82,0,7629,1,24,,11,0,10513,32,20
0,8000, 60 months,0.115,175.91,B,B4,RENT,60000,14.98,0,7599,0,,,10,0,3089,23.8,26
0,25000, 36 months,0.114,517.51,B,B5,MORTGAGE,90000,10.33,0,8330,1,79,,14,0,8533,18,52
0,4200, 36 months,0.075,130.66,A,A4,RENT,40000,15.57,0,6442,2,,,6,0,1801,62.1,12
0,6450, 36 months,0.06,196.2,A,A2,MORTGAGE,140987,5.75,0,9638,0,,,6,0,0,0,30
0,5000, 36 months,0.06,152.18,A,A1,OWN,63000,7.81,0,10643,0,,,6,0,271,1.1,16
0,8800, 60 months,0.149,208.94,D,D2,MORTGAGE,110313,19.11,1,9941,0,8,,22,0,79747,28.1,35
1,8000, 36 months,0.125,267.73,C,C1,OWN,34000,21.85,0,6442,1,41,,19,0,12806,38.6,22
0,18000, 36 months,0.122,599.4,B,B4,RENT,110000,8.23,0,9668,1,72,,7,0,15533,79.3,14
0,3000, 36 months,0.115,98.92,B,B4,OWN,27600,22.26,0,7415,1,,,12,0,1742,29.5,21
1,18000, 60 months,0.168,445.13,E,E2,MORTGAGE,56500,22.81,0,9273,0,,,10,0,22617,91.2,23
0,25000, 36 months,0.15,866.16,D,D2,MORTGAGE,120000,16.28,0,11129,0,,,15,0,73257,60,32
0,8000, 36 months,0.143,274.48,C,C2,MORTGAGE,97000,13.77,0,10064,2,70,95,13,1,5816,56.5,40
0,3875, 60 months,0.19,100.59,E,E2,RENT,75000,14.86,0,7234,3,,101,6,1,2411,86.1,11
0,5600, 60 months,0.194,146.38,F,F4,RENT,49008,17.87,0,8360,1,43,,15,0,5103,64.6,25
0,10625, 36 months,0.111,348.56,B,B2,RENT,117000,6.33,1,7690,0,4,,11,0,13657,29.9,25
0,14000, 36 months,0.146,482.51,D,D1,RENT,73000,12.13,0,8664,0,,101,7,1,5879,70.8,32
0,4000, 36 months,0.077,124.77,A,A2,OWN,38000,13.45,0,8968,0,,,7,0,3199,7.4,23
0,3200, 36 months,0.157,112.04,D,D4,RENT,48000,6.25,1,5346,0,20,,4,0,1730,41.2,4
0,20000, 36 months,0.065,613.35,A,A4,MORTGAGE,90000,9.56,0,8633,3,44,,8,0,18158,55.2,28
1,2500, 36 months,0.168,88.85,D,D2,RENT,42000,3.8,0,7142,1,70,,3,0,3467,47.5,8
0,5300, 36 months,0.089,168.3,A,A5,RENT,36000,15.2,0,9334,0,,,8,0,16843,56.9,14
1,13650, 36 months,0.163,481.86,D,D1,MORTGAGE,57600,17.25,1,7721,3,23,,13,0,11969,36.3,25
0,12000, 36 months,0.106,390.54,C,C2,RENT,43200,6.36,0,5408,1,0,0,2,0,1069,42.8,3
0,8500, 36 months,0.058,257.78,A,A2,OWN,90000,9.87,0,17764,3,,,16,0,5163,4,35
0,10800, 36 months,0.128,363.08,C,C2,MORTGAGE,48000,22.45,0,12529,0,68,68,8,1,15260,77.9,16
0,16800, 60 months,0.18,426.52,E,E1,RENT,64000,18.26,0,9821,1,48,,17,0,6060,35.9,37
0,12000, 36 months,0.135,407.17,C,C2,RENT,67200,14.29,0,7446,0,59,,6,0,22290,78.8,20
0,14000, 60 months,0.135,322.07,C,C2,MORTGAGE,55000,11.74,0,8876,0,,,14,0,19639,74.7,33
0,5300, 36 months,0.054,159.85,A,A1,RENT,20160,28.33,0,8968,0,,,7,0,5275,42.2,11
0,20000, 60 months,0.135,460.1,C,C1,RENT,50000,19.22,0,7507,0,49,,16,0,5896,57.8,39
0,8500, 36 months,0.111,278.83,B,B1,RENT,28500,24.63,0,12195,0,,,12,0,9193,28.5,15
0,3500, 36 months,0.139,119.48,C,C4,RENT,80000,0.6,0,7721,6,80,,7,0,3312,10.4,12
0,7000, 36 months,0.075,217.78,A,A3,RENT,45000,10.77,0,7934,0,,,10,0,0,0,38
0,15000, 60 months,0.213,408.17,F,F2,RENT,40000,7.53,0,7537,0,24,,2,0,0,0,14
0,3500, 36 months,0.152,121.69,D,D2,RENT,17280,9.58,0,5650,0,31,,15,0,3962,32.2,18
0,4800, 36 months,0.1,154.86,B,B1,RENT,52000,12.02,0,5742,0,,,7,0,5871,77.9,17
0,8000, 60 months,0.142,186.86,C,C5,MORTGAGE,60000,12.14,0,10521,3,58,,5,0,4869,74.2,28
0,5600, 60 months,0.108,121.07,B,B2,MORTGAGE,60000,15.98,0,9060,0,,,11,0,20948,65.3,28
0,10000, 36 months,0.143,343.09,C,C2,RENT,45000,4.93,0,5711,0,,,3,0,7166,82.4,4
0,6000, 36 months,0.075,186.61,A,A4,MORTGAGE,108000,2.16,0,9517,0,,,4,0,11817,55.5,8
0,20000, 36 months,0.138,681.51,C,C5,MORTGAGE,250000,5.4,0,11099,1,63,,10,0,11356,78.7,28
0,11000, 36 months,0.104,356.81,B,B5,MORTGAGE,81000,7.5,0,10064,0,,96,4,1,9222,78.8,18
0,2800, 36 months,0.135,95.01,C,C1,RENT,123000,15.7,0,11859,0,,,11,0,13213,97.1,18
0,25000, 60 months,0.135,575.12,C,C2,MORTGAGE,63000,0.21,1,7203,0,16,,10,0,48,0.4,28
0,12000, 60 months,0.203,319.6,F,F1,RENT,76000,1.66,0,5134,0,28,,6,0,5216,68.6,9
0,9000, 36 months,0.075,279.99,A,A4,MORTGAGE,54000,16.29,0,8542,0,,,7,0,4688,16.4,20
0,4500, 36 months,0.079,140.77,A,A5,RENT,14400,11.42,0,14021,0,,,15,0,4419,39.5,20
0,30000, 36 months,0.165,1061.99,D,D3,RENT,90000,14.64,0,8603,0,,,9,0,37691,90.4,20
0,6250, 36 months,0.125,209.17,B,B5,RENT,24000,21.75,0,6229,2,52,,11,0,1219,7.2,22
0,2500, 36 months,0.15,86.62,D,D2,MORTGAGE,85000,11.21,0,6168,5,,,13,0,11196,31.9,19
0,25000, 36 months,0.114,822.78,B,B5,RENT,55000,17.5,0,7446,0,,,7,0,15103,78.3,12
0,10000, 36 months,0.128,252.14,C,C2,RENT,35004,21.36,0,7812,0,78,,10,0,10638,61.8,26
1,17500, 60 months,0.115,384.79,B,B4,MORTGAGE,90000,12.75,0,8633,0,,,9,0,16231,55.1,36
0,7500, 36 months,0.132,253.58,D,D3,MORTGAGE,117000,5.78,2,14842,0,6,,23,0,23611,32.7,42
0,19000, 36 months,0.114,625.32,B,B5,MORTGAGE,59000,8.95,0,7873,4,,,5,0,18995,62.9,12
0,4000, 60 months,0.165,98.24,E,E1,MORTGAGE,105000,19.28,0,8177,1,,,16,0,38836,91.6,40
0,4200, 36 months,0.054,126.68,A,A1,MORTGAGE,84000,7.26,0,9090,0,,,11,0,13017,39.4,21
0,2500, 36 months,0.115,82.43,B,B4,MORTGAGE,66800,13.01,0,9242,1,,,7,0,11864,71,9
1,16000, 60 months,0.13,363.97,C,C1,MORTGAGE,32000,9.26,0,6716,0,30,,5,0,27265,64.5,10
0,15000, 60 months,0.107,323.53,B,B2,MORTGAGE,95000,7.3,0,7476,0,,,6,0,2886,11.6,11
0,30000, 60 months,0.13,525.48,C,C1,MORTGAGE,80004,9.06,0,11798,1,,,8,0,21747,58,21
0,15000, 36 months,0.13,505.34,C,C1,RENT,48500,17.1,0,6565,1,,,13,0,13365,50.2,21
0,25000, 36 months,0.16,878.44,C,C5,RENT,110000,8.21,0,8725,1,,,11,0,21296,75.3,33
0,12000, 36 months,0.176,431.31,F,F2,RENT,65000,8.62,0,11160,3,,,12,0,21233,57.1,16
1,10000, 36 months,0.079,312.82,A,A5,RENT,30720,20.47,0,9364,3,,,5,0,59,1.3,14
0,3000, 36 months,0.12,99.63,B,B5,OWN,19200,1.88,1,5742,1,19,,4,0,843,27.2,8
0,7000, 60 months,0.111,152.62,B,B3,MORTGAGE,74760,7.99,0,14296,3,,72,6,2,6028,38.9,12
0,6000, 36 months,0.093,191.5,B,B2,MORTGAGE,24996,12.34,0,8299,1,69,,5,0,7256,74.8,24
0,2000, 60 months,0.165,49.12,E,E1,MORTGAGE,30000,10.12,3,8026,1,5,,4,0,756,84,16
0,18000, 60 months,0.168,272.02,D,D2,MORTGAGE,59000,4.62,0,11068,3,,,7,0,11243,83.9,14
0,1200, 36 months,0.089,38.11,A,A5,RENT,85000,9.15,0,10643,2,46,100,9,1,892,23.5,15
0,15000, 36 months,0.153,522.23,D,D3,OWN,40000,12.33,0,5620,0,,,5,0,5365,78.9,5
0,11200, 36 months,0.058,339.67,A,A2,RENT,30852,14.31,0,8299,1,,,10,0,9467,32.7,33
0,18200, 60 months,0.115,241.87,B,B4,MORTGAGE,85000,6.07,0,10703,4,,,10,0,12333,11.2,41
0,10000, 36 months,0.058,216.08,A,A2,RENT,75000,13.61,0,11068,2,,,9,0,7415,13.8,17
0,12000, 36 months,0.122,399.78,B,B5,RENT,104000,8.75,1,10917,1,22,,14,0,5199,12.5,29
0,3000, 36 months,0.103,97.16,B,B2,RENT,28000,14.36,0,6320,0,,,5,0,1852,84.2,13
0,15000, 36 months,0.12,498.15,B,B5,MORTGAGE,120000,4.39,0,9121,0,,,11,0,26090,23,22
0,5600, 36 months,0.157,195.93,D,D4,MORTGAGE,130000,6.94,0,11464,0,37,,5,0,9044,93.2,12
1,14000, 36 months,0.085,441.89,A,A5,MORTGAGE,83000,12.82,0,7629,0,,,5,0,5272,60.6,14
0,13000, 36 months,0.127,436.09,B,B5,MORTGAGE,130000,10.64,0,9941,1,81,,6,0,19098,78,20
0,6000, 60 months,0.12,133.44,B,B5,OWN,25200,24.76,0,5438,0,,,4,0,1266,30.9,7
1,3600, 60 months,0.173,90,D,D3,OWN,20000,14.34,0,6107,0,,85,4,1,2398,74.9,6
0,1750, 36 months,0.118,57.99,B,B3,MORTGAGE,40000,22.44,0,10429,1,,,11,0,7757,93,24
1,25000, 36 months,0.191,918.02,F,F4,MORTGAGE,148000,18.54,1,9090,1,21,,9,0,46031,77.4,38
0,4800, 36 months,0.138,163.57,C,C5,RENT,49000,2.45,0,6199,0,,,4,0,8757,67.9,14
0,4800, 36 months,0.075,149.29,A,A4,MORTGAGE,92000,15.63,0,11252,0,,,18,0,24455,58.9,52
0,4800, 36 months,0.131,161.87,C,C2,MORTGAGE,36000,17.27,1,7873,0,23,102,4,1,1029,85.7,22
0,4800, 60 months,0.168,118.83,E,E2,RENT,72000,21.65,0,9273,4,,,10,0,24391,72.4,66
0,4600, 36 months,0.122,153.3,C,C1,RENT,35880,12.58,1,6777,0,16,,8,0,7034,67,15
0,6000, 60 months,0.119,133.05,B,B5,MORTGAGE,50000,22.99,0,8968,1,,104,11,1,8215,57.1,28
0,9000, 36 months,0.066,276.34,A,A2,MORTGAGE,54000,11.8,0,7629,0,,,10,0,7219,66.2,23
0,9500, 60 months,0.194,248.64,E,E3,RENT,50400,16.95,0,8146,1,,116,4,1,8548,54.4,15
0,6500, 36 months,0.058,197.13,A,A2,MORTGAGE,65000,12.48,0,7812,0,,,14,0,887,5.7,24
0,24250, 36 months,0.167,860.91,E,E2,RENT,126000,17.14,0,12590,1,36,,10,0,46226,97.9,31
0,4800, 36 months,0.119,159.19,B,B4,MORTGAGE,60000,15.32,0,9303,0,52,,7,0,52275,33.7,28
0,7750, 36 months,0.125,259.37,C,C1,MORTGAGE,45000,11.01,0,6960,7,,,10,0,1786,4.3,40
0,8000, 36 months,0.104,259.53,B,B3,MORTGAGE,50000,14.26,1,9821,2,14,116,18,1,5868,19.7,33
0,4500, 36 months,0.058,136.48,A,A2,MORTGAGE,38000,7.58,0,8786,1,,,7,0,3775,13,17
0,5000, 36 months,0.054,150.8,A,A1,MORTGAGE,31000,16.03,0,14143,3,,,12,0,8394,17.4,50
0,9600, 36 months,0.101,310.13,B,B3,MORTGAGE,60000,19.72,0,9852,0,,,8,0,19500,30.9,14
0,6000, 36 months,0.07,185.24,A,A3,MORTGAGE,40000,7.05,0,9791,0,25,,10,0,7062,21.3,27
0,10000, 36 months,0.073,310.1,A,A4,MORTGAGE,80000,1.09,0,7325,0,,93,6,1,2316,36.8,15
0,5000, 36 months,0.07,154.37,A,A3,OWN,24000,23.25,0,10217,2,,,7,0,3008,47.7,22
0,7500, 36 months,0.11,245.51,B,B3,RENT,50000,12.67,0,6412,0,,,4,0,10804,85.1,9
0,5000, 36 months,0.136,169.85,C,C3,RENT,50532,14.75,1,8177,0,21,,6,0,0,0,19
0,12600, 60 months,0.079,254.88,A,A4,MORTGAGE,75000,11.89,0,8695,0,,,12,0,4600,8.8,31
0,26000, 60 months,0.127,587.47,B,B5,RENT,49000,21.92,0,11068,0,,,15,0,27828,59.7,24
1,30000, 60 months,0.135,690.15,C,C1,RENT,82500,10.34,0,6504,1,,,9,0,20617,38.4,18
0,8000, 36 months,0.153,278.53,D,D3,RENT,63500,17.37,0,6473,4,,,9,0,23600,78.9,17
0,20000, 36 months,0.065,613.35,A,A4,MORTGAGE,109000,8.19,0,9791,2,30,,11,0,7022,13.3,33
0,8000, 60 months,0.104,171.48,B,B1,MORTGAGE,65028,19.21,0,8177,0,,,16,0,11365,22.3,27
0,6600, 36 months,0.11,216.05,B,B3,RENT,101877,19.38,0,7446,0,,,13,0,14306,85.7,22
0,3600, 36 months,0.175,129.23,D,D5,RENT,45600,4.08,0,5650,0,27,,11,0,480,96,17
0,24000, 60 months,0.142,560.56,C,C5,MORTGAGE,65000,11.34,2,13504,2,20,,8,0,16561,31.8,22
0,10000, 60 months,0.168,247.56,E,E2,MORTGAGE,80000,10.79,0,7903,4,,101,15,1,10989,69.1,38
1,13200, 36 months,0.117,436.61,B,B3,MORTGAGE,41600,9.55,0,7111,0,,,10,0,10086,77.6,23
0,25000, 60 months,0.147,370.63,C,C3,MORTGAGE,63000,24.93,0,8207,1,,,9,0,20546,62.6,29
0,12000, 36 months,0.15,415.76,D,D2,OWN,56784,19.06,0,8968,0,34,,13,0,11117,86.2,24
0,18875, 36 months,0.186,688.17,G,G5,MORTGAGE,225000,16.47,1,10764,4,8,,11,0,64744,72,33
0,12000, 36 months,0.079,375.49,A,A4,MORTGAGE,135000,5.36,0,7356,0,,,6,0,7583,64.8,14
1,2000, 36 months,0.125,66.94,B,B5,RENT,32000,9.04,0,5954,0,,,6,0,10186,50.7,7
0,25000, 36 months,0.114,822.78,B,B5,MORTGAGE,63800,14.78,0,9852,1,,,5,0,22112,63.2,26
0,11500, 36 months,0.155,401.2,E,E5,RENT,50000,7.9,0,5589,7,0,0,9,0,1509,30.8,9
1,2200, 60 months,0.194,57.58,E,E3,RENT,63000,11.9,0,7568,1,58,107,8,1,2014,83.9,11
0,21000, 60 months,0.169,520.67,D,D4,RENT,55200,23.53,0,8786,0,,,6,0,4124,67.6,31
0,7000, 36 months,0.07,216.11,A,A3,RENT,62000,14.32,0,9364,1,,,6,0,0,0,28
0,3500, 36 months,0.089,111.21,A,A5,OWN,28000,1.71,0,6381,1,,,5,0,2697,69.2,11
0,7000, 36 months,0.127,234.97,C,C1,RENT,41000,23.36,0,9638,2,26,,8,0,15731,38.7,20
0,4500, 36 months,0.093,143.63,B,B2,RENT,45000,6.53,0,8907,0,47,,7,0,4351,37.5,29
0,9200, 36 months,0.06,280.01,A,A1,OWN,56000,25.29,0,9821,1,,,7,0,604,6.2,22
0,17500, 60 months,0.169,433.89,D,D4,RENT,120000,12.03,0,9760,0,,,8,0,12701,96.2,39
0,6500, 36 months,0.143,222.99,C,C5,RENT,21600,15.17,0,5650,0,,,3,0,1855,23.2,3
0,2200, 36 months,0.115,72.54,B,B2,RENT,40000,14.55,0,5558,0,,,16,0,1959,9.8,21
0,6000, 36 months,0.075,186.67,A,A4,MORTGAGE,102996,7.4,0,10764,3,,,4,0,38475,14.5,20
0,10000, 36 months,0.075,311.02,A,A4,MORTGAGE,60000,24.46,0,8207,1,34,,11,0,2744,8.9,34
0,24000, 36 months,0.069,138.77,A,A5,MORTGAGE,92700,7.84,0,8360,0,,,16,0,35144,58.4,32
0,9000, 36 months,0.165,318.6,D,D3,OWN,55000,12.41,1,7690,1,10,,13,0,8590,27.4,16
0,20000, 60 months,0.132,316.2,C,C1,RENT,65000,21.34,0,6869,0,,,8,0,11296,63.5,18
0,5000, 36 months,0.096,160.45,B,B3,RENT,25000,24.05,0,8391,0,29,91,6,1,2606,29.4,19
0,7500, 36 months,0.086,237.21,A,A5,RENT,225000,7.44,0,8998,2,,,6,0,15611,21,9
0,35000, 60 months,0.124,489.57,B,B4,RENT,90000,26.33,0,7903,0,,,13,0,35683,59.3,25
0,6250, 36 months,0.106,203.5,B,B3,MORTGAGE,41000,13.49,0,5954,0,,,9,0,8802,37.6,11
0,12000, 36 months,0.115,281.08,B,B4,MORTGAGE,93218,14.79,0,10582,1,25,,9,0,35475,76.6,29
0,12000, 60 months,0.127,271.08,C,C1,MORTGAGE,117000,9.55,0,8360,0,,,9,0,17259,84.2,15
0,24000, 36 months,0.129,807.2,C,C1,OWN,80000,10,0,6046,1,,,9,0,9715,24.6,17
0,10000, 36 months,0.117,330.76,B,B3,MORTGAGE,45000,12.48,0,6412,2,,,11,0,4189,48.1,25
0,22000, 36 months,0.065,422.45,A,A4,RENT,77000,10.16,0,8937,1,,,6,0,24884,80.5,10
0,12000, 36 months,0.079,375.49,A,A4,RENT,52000,9.16,0,7081,0,,,6,0,7069,52.4,11
1,33500, 60 months,0.217,582.4,F,F5,RENT,3.00E+05,2.77,0,17157,1,31,,2,0,657,13.1,14
0,3000, 36 months,0.074,93.14,A,A1,RENT,17573,12.7,0,10978,0,0,0,6,0,122,3.7,8
0,8000, 36 months,0.114,263.29,B,B5,RENT,26000,13.57,0,5923,1,,,6,0,11321,70.3,10
0,4000, 36 months,0.062,122,A,A3,MORTGAGE,45000,13.07,0,6504,0,,,5,0,11907,34.2,12
0,5000, 36 months,0.108,163.11,B,B2,RENT,12360,1.66,0,8876,0,67,,6,0,4898,50.5,11
0,12000, 36 months,0.169,427.18,D,D4,MORTGAGE,56400,9.11,0,9121,3,44,,6,0,9352,92.6,25
0,6250, 36 months,0.075,194.44,A,A4,RENT,19200,24.25,0,5985,0,,,10,0,18079,30,20
0,18000, 60 months,0.179,455.91,E,E5,RENT,140000,10.65,1,9760,3,15,,10,0,4094,44.5,20
1,18000, 60 months,0.187,304.61,F,F2,RENT,65000,17.34,0,6746,1,,,10,0,23661,73.9,13
0,8500, 36 months,0.107,277.24,B,B4,MORTGAGE,52000,14.98,0,6565,1,,,7,0,8818,78.7,19
0,4800, 36 months,0.075,149.34,A,A3,MORTGAGE,49200,5,0,7325,0,,,4,0,9620,42.2,6
1,35000, 60 months,0.124,786.01,B,B4,MORTGAGE,103200,8.84,0,6138,0,,,8,0,297,2.5,14
0,1000, 36 months,0.077,31.19,A,A2,RENT,36000,1.8,0,7295,0,,,12,0,4782,16.7,16
0,13200, 60 months,0.11,286.94,B,B3,RENT,42000,7.31,0,7476,0,,,8,0,14143,29.6,16
0,14500, 36 months,0.077,452.11,A,A5,RENT,30000,15.6,0,7568,0,,,7,0,15792,33.7,19
0,7800, 60 months,0.1,165.69,B,B4,MORTGAGE,64000,14.98,0,10247,1,60,,10,0,11896,69.6,41
0,10000, 36 months,0.11,327.14,B,B1,RENT,50000,22.46,0,8480,0,61,,17,0,10593,37.2,34
0,3500, 36 months,0.165,123.9,D,D3,RENT,22292,4.74,0,4828,0,,,3,0,1619,73.6,5
1,15000, 36 months,0.069,462.54,A,A5,MORTGAGE,98004,11.66,0,7721,1,66,,10,0,601,17.7,18
0,11000, 36 months,0.136,373.56,D,D4,RENT,48000,22.75,0,7537,0,,,14,0,10211,96.3,15
0,3000, 36 months,0.111,98.38,B,B5,OWN,28800,10.21,1,5650,1,20,,8,0,1046,36.5,10
0,8000, 60 months,0.217,219.46,F,F3,RENT,45000,6.69,0,4554,1,,,4,0,2975,72.6,5
0,10200, 36 months,0.06,310.45,A,A1,MORTGAGE,75000,10.1,0,8603,0,,,7,0,7940,42.7,31
0,3250, 36 months,0.135,110.26,C,C3,RENT,26400,24,0,6320,0,,,7,0,10769,89.7,9
0,21000, 60 months,0.117,464.07,B,B3,RENT,75000,8.88,0,7842,0,,,6,0,12076,82.7,21
0,8000, 36 months,0.148,276.62,E,E3,MORTGAGE,32000,25.99,1,12529,0,18,,8,0,4975,68.2,18
0,4800, 36 months,0.117,158.77,B,B3,OWN,105000,14.18,0,12378,0,,,12,0,12470,54.9,26
0,3000, 36 months,0.144,103.05,C,C4,MORTGAGE,27600,13.09,0,5773,4,,,6,0,5413,50.6,17
0,3000, 36 months,0.156,104.91,D,D1,MORTGAGE,65000,2.7,1,7142,1,12,,8,0,2512,69.8,12
0,6400, 36 months,0.135,217.11,C,C4,RENT,48000,20.32,1,7873,1,22,,14,0,9216,38.9,24
0,5000, 36 months,0.085,157.82,A,A5,OWN,75000,11.41,0,6351,1,,,6,0,3648,41,9
0,2000, 36 months,0.104,64.91,B,B4,RENT,22004,8.13,1,6260,2,22,,6,0,1599,9.6,11
0,7500, 60 months,0.115,164.91,B,B4,MORTGAGE,95000,13.52,0,10948,0,60,,12,0,65975,14.5,37
0,20000, 60 months,0.204,534.34,G,G3,MORTGAGE,77004,23.58,0,9395,0,24,,8,0,30009,93.6,27
0,7000, 36 months,0.074,217.42,A,A2,RENT,46000,23.87,0,7142,2,,,10,0,1095,5.2,27
0,12000, 36 months,0.138,408.91,C,C5,MORTGAGE,107004,4.58,1,9972,1,22,,7,0,12636,30.2,10
0,5000, 36 months,0.089,158.77,A,A5,MORTGAGE,195000,19.11,0,11221,0,,,11,0,75515,77.3,29
0,2100, 36 months,0.07,64.84,A,A3,MORTGAGE,45000,9.65,0,6015,0,,,5,0,14416,60.9,13
1,6000, 36 months,0.12,199.26,B,B5,MORTGAGE,1.00E+05,17.88,2,10247,1,19,,11,0,13654,73.6,29
0,6000, 36 months,0.099,193.35,B,B1,RENT,31200,8.35,0,5255,2,,,5,0,2860,31.1,9
0,8000, 36 months,0.127,268.36,B,B5,OWN,35000,13.75,0,5346,3,,,10,0,10324,54.3,10
0,20000, 60 months,0.183,510.6,F,F1,MORTGAGE,59000,11.41,0,9334,0,57,,8,0,9331,74.6,28
0,1600, 36 months,0.144,55.02,D,D2,MORTGAGE,25700,12.98,0,5681,0,,89,9,1,0,0,14
0,5000, 36 months,0.13,168.45,C,C1,RENT,36000,15.27,0,6046,0,,,5,0,4256,94.6,5
0,8400, 36 months,0.073,260.49,A,A4,MORTGAGE,63000,8.13,0,7476,0,,,9,0,6151,24.4,46
0,20000, 36 months,0.153,695.96,C,C4,MORTGAGE,84000,9.01,0,11190,2,72,,11,0,19369,78.4,43
0,7200, 36 months,0.093,230.02,A,A4,MORTGAGE,40000,15.56,0,7903,0,76,,10,0,1138,9.5,29
0,1500, 36 months,0.16,52.73,D,D2,RENT,36996,1.69,0,4799,2,,,2,0,921,76.7,4
0,15000, 36 months,0.075,466.53,A,A4,MORTGAGE,190300,4.64,0,14569,0,,,13,0,26703,56.6,35
0,4750, 36 months,0.127,159.44,C,C1,RENT,13806,11.04,0,6777,0,47,,2,0,182,18.2,7
0,7200, 36 months,0.148,248.96,E,E3,RENT,54000,9.67,1,8968,1,9,,7,0,6572,80.1,11
1,22400, 60 months,0.13,509.56,C,C1,MORTGAGE,52800,2.7,0,8146,3,,,7,0,1761,16.5,13
0,7000, 36 months,0.11,229.28,C,C1,RENT,30000,14.09,0,5589,0,,,4,0,1819,26,4
0,6500, 36 months,0.1,209.74,B,B2,RENT,52000,21.65,0,5864,2,,,5,0,8886,61.7,12
0,2000, 36 months,0.115,65.95,B,B4,RENT,42000,4.09,0,6381,0,,,5,0,2872,92.8,8
0,4800, 36 months,0.13,161.71,C,C1,MORTGAGE,128000,7.84,0,9273,2,,100,15,1,15887,58.8,22
0,19950, 60 months,0.11,433.67,B,B3,MORTGAGE,130000,5,0,8907,0,31,,5,0,20267,36.7,18
0,8000, 36 months,0.126,268.06,C,C2,RENT,80000,9.1,0,9882,1,,,12,0,12551,68.2,20
0,7500, 36 months,0.08,235.03,A,A3,RENT,160000,9.98,0,10643,1,,,13,0,19414,27.9,42
0,20000, 36 months,0.122,666,B,B4,MORTGAGE,106226,13.84,0,13625,1,,,12,0,22233,76.7,39
0,25000, 60 months,0.157,603.32,D,D4,MORTGAGE,61000,12.45,0,7873,2,35,,11,0,30798,58.2,39
0,6200, 36 months,0.089,196.87,A,A5,RENT,65000,1.66,0,10703,0,,,3,0,3356,54.1,7
0,10000, 36 months,0.14,341.73,C,C3,RENT,42000,18.2,0,9029,1,,,11,0,9707,83,33
0,7000, 36 months,0.077,218.26,A,A5,OWN,60000,11.2,0,6381,0,,,8,0,9577,46.4,22
0,7500, 36 months,0.127,251.7,C,C4,MORTGAGE,82000,11.12,1,10582,0,23,,11,0,12336,46,22
0,7000, 36 months,0.089,222.28,A,A5,MORTGAGE,70000,4.1,0,8786,0,30,,4,0,7850,50.6,14
0,3250, 36 months,0.079,101.67,A,A5,MORTGAGE,63996,20.95,0,8360,0,,,17,0,16701,58.8,44
1,10000, 60 months,0.19,259.63,F,F3,RENT,47000,19.33,0,9941,1,41,,8,0,7056,95.4,23
0,15000, 60 months,0.185,385.33,F,F3,RENT,125004,5.97,1,5954,0,9,,6,0,22958,52.7,7
0,5000, 36 months,0.13,168.45,D,D3,RENT,20000,9.78,0,6807,2,59,0,2,0,504,63,4
1,2500, 36 months,0.122,83.32,C,C1,MORTGAGE,40000,12.48,2,9548,2,13,,8,0,4179,38.3,27
0,11200, 36 months,0.066,343.89,A,A2,OWN,45000,18.64,0,7172,0,,,7,0,12965,52.3,23
0,2800, 36 months,0.147,96.59,C,C3,RENT,30000,3.04,0,5408,1,,,2,0,2881,92.9,6
0,9000, 36 months,0.136,305.9,C,C2,RENT,60000,10.9,0,6351,0,38,,10,0,9084,90.9,21
0,8000, 36 months,0.115,263.78,B,B4,MORTGAGE,61000,20.77,0,8542,3,,,8,0,25484,75.4,22
